"No.","Time","Source","Destination","Protocol","Length","Info"
"903","46.663479","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=834 Ack=1234 Win=1980 Len=0 TSval=1248567461 TSecr=1632897030"
"904","46.663597","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","134","Application Data"
"905","46.663635","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=834 Ack=1282 Win=1980 Len=0 TSval=1248567461 TSecr=1632897030"
"906","46.664071","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","129","Application Data"
"907","46.681709","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50035 [ACK] Seq=1148 Ack=799 Win=1053 Len=0 TSval=2094535905 TSecr=3800615054"
"908","46.695576","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50023 [ACK] Seq=1282 Ack=877 Win=1053 Len=0 TSval=1632897062 TSecr=1248567461"
"909","46.712759","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","134","Application Data"
"910","46.712948","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=877 Ack=1330 Win=1979 Len=0 TSval=1248567510 TSecr=1632897075"
"911","46.713997","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","167","Application Data"
"912","46.745687","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50023 [ACK] Seq=1330 Ack=958 Win=1053 Len=0 TSval=1632897112 TSecr=1248567511"
"913","46.749205","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","125","Application Data"
"914","46.749316","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=799 Ack=1187 Win=1982 Len=0 TSval=3800615142 TSecr=2094535972"
"915","46.751558","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","121","Application Data"
"916","46.757926","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","149","Application Data"
"917","46.757997","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=958 Ack=1393 Win=1978 Len=0 TSval=1248567555 TSecr=1632897124"
"918","46.764699","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","161","Application Data"
"919","46.764756","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=958 Ack=1468 Win=1977 Len=0 TSval=1248567562 TSecr=1632897124"
"920","46.768474","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","128","Application Data"
"921","46.785510","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50035 [ACK] Seq=1187 Ack=834 Win=1053 Len=0 TSval=2094536007 TSecr=3800615144"
"922","46.785864","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","[TCP Dup ACK 921#1] 993  >  50035 [ACK] Seq=1187 Ack=834 Win=1053 Len=0 TSval=2094536007 TSecr=3800615144"
"923","46.809742","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50023 [ACK] Seq=1468 Ack=1000 Win=1053 Len=0 TSval=1632897166 TSecr=1248567566"
"924","46.820533","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","125","Application Data"
"925","46.820710","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50023  >  993 [ACK] Seq=1000 Ack=1507 Win=1976 Len=0 TSval=1248567618 TSecr=1632897178"
"926","46.852102","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","133","Application Data"
"927","46.852271","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=834 Ack=1234 Win=1981 Len=0 TSval=3800615245 TSecr=2094536075"
"928","46.853057","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","134","Application Data"
"929","46.853152","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=834 Ack=1282 Win=1980 Len=0 TSval=3800615245 TSecr=2094536075"
"930","46.853835","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","129","Application Data"
"931","46.884681","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50035 [ACK] Seq=1282 Ack=877 Win=1053 Len=0 TSval=2094536108 TSecr=3800615246"
"932","46.952592","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","134","Application Data"
"933","46.952768","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=877 Ack=1330 Win=1980 Len=0 TSval=3800615345 TSecr=2094536176"
"934","46.953975","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","167","Application Data"
"935","46.979723","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50035 [ACK] Seq=1330 Ack=958 Win=1053 Len=0 TSval=2094536202 TSecr=3800615346"
"936","47.047196","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","149","Application Data"
"937","47.047407","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=958 Ack=1393 Win=1979 Len=0 TSval=3800615440 TSecr=2094536270"
"938","47.047683","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","161","Application Data"
"939","47.047781","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=958 Ack=1468 Win=1978 Len=0 TSval=3800615440 TSecr=2094536270"
"940","47.052409","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TLSv1.2","128","Application Data"
"941","47.077272","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","993  >  50035 [ACK] Seq=1468 Ack=1000 Win=1053 Len=0 TSval=2094536300 TSecr=3800615445"
"942","47.123347","fe80::a2ff:70ff:fe23:f9a4","ff02::1","ICMPv6","174","Router Advertisement from a0:ff:70:23:f9:a4"
"943","47.144887","2607:f8b0:4004:c1d::6c","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","125","Application Data"
"944","47.145092","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4004:c1d::6c","TCP","86","50035  >  993 [ACK] Seq=1000 Ack=1507 Win=1977 Len=0 TSval=3800615538 TSecr=2094536368"
"945","47.378901","2601:19b:681:6a0:443d:6eeb:d343:8f85","2607:f8b0:4006:80c::200e","UDP","91","58082  >  443 Len=29"
"946","47.404239","2607:f8b0:4006:80c::200e","2601:19b:681:6a0:443d:6eeb:d343:8f85","UDP","92","443  >  58082 Len=30"
"947","47.942673","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","151","Application Data"
"948","47.943656","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2737 Ack=1965 Win=2046 Len=0 TSval=1276850610 TSecr=702186421"
"949","49.512167","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","116","Application Data"
"950","49.537161","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1965 Ack=2767 Win=699 Len=0 TSval=702188089 TSecr=1276852180"
"951","49.641575","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TLSv1.2","114","Application Data"
"952","49.641844","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TCP","86","58063  >  443 [ACK] Seq=2767 Ack=1993 Win=2047 Len=0 TSval=1276852309 TSecr=702188196"
"953","50.105164","2601:19b:681:6a0:443d:6eeb:d343:8f85","2a03:2880:f272:cc:face:b00c:0:43fe","TLSv1.2","369","Application Data"
"954","50.126437","2a03:2880:f272:cc:face:b00c:0:43fe","2601:19b:681:6a0:443d:6eeb:d343:8f85","TCP","86","443  >  58063 [ACK] Seq=1993 Ack=3050 Win=708 Len=0 TSval=702188680 TSecr=1276852773"
"955","50.196201","fe80::a2ff:70ff:fe23:f9a4","ff02::1","ICMPv6","174","Router Advertisement from a0:ff:70:23:f9:a4"
